gauge, area
06308500, 13997.30
06308400, 1818.04
06307830, 10061.70
06307740, 1857.66
06307616, 6810.18
06294000, 3379.21
06289000, 480.83
06289820, 62.32
06289600, 44.51
06294500, 58103.05
06288400, 53375.85
06287800, 51528.05
06287000, 50950.25
06280300, 785.98
06281000, 1508.77
06279940, 1783.65
06279500, 40836.55
06278500, 374.41
06278300, 62.42
06276500, 1768.43
06268600, 28037.04
06259000, 19940.23
06253000, 1217.35
06233000, 340.73
06228350, 232.98
06235500, 4911.35
06218500, 625.86
06221400, 241.70
06225000, 555.29
06224000, 483.65
06220800, 2772.01
06225500, 4911.47
06227600, 5743.79
06228000, 5994.59
06216900, 1527.60
04159010, 321.79
04142000, 847.76
04136900, 3742.74
04137005, 3956.67
04136000, 2780.13
04136500, 3332.83
04135700, 1007.69
04137500, 4322.30
04133501, 1495.36
05362000, 1492.40
03101500, 332.46
03102850, 862.72
03102500, 350.49
03103500, 1491.91
04151500, 2201.05
04146063, 546.48
04147500, 1388.13
04148500, 2517.01
04146000, 8.96
04148140, 259.85
041482663, 44.80
0414826545, 0.00
04148295, 331.56
04144500, 1371.43
04144032, 35.85
04154000, 1054.94
04155500, 1011.09
04152238, 402.12
04152500, 1125.63
04156000, 6176.50
04127800, 177.97
04126970, 329.70
04085200, 338.79
10312275, 4232.78
10312150, 4160.74
053674967, 62.28
05368000, 1218.13
05367500, 2771.62
05369000, 4639.46
05365500, 14732.41
05365550, 14848.16
05366800, 17110.57
05369500, 23389.09
05370000, 169.15
05356000, 2090.87
05356500, 4238.24
05381000, 1958.45
053813595, 4098.95
05382000, 5384.60
03095500, 260.65
03098600, 2544.73
03094704, 53.92
03093000, 251.73
03091500, 719.53
03099500, 2796.54
03094000, 1465.79
03092460, 188.83
03090500, 656.58
04177000, 404.27
04170000, 394.55
04172000, 851.98
04173500, 341.01
04174518, 26.92
04174500, 1982.46
04164000, 1147.62
04164800, 116.54
04164500, 510.87
04165500, 1900.57
04164100, 53.77
04161540, 215.13
04161000, 295.86
04163400, 44.84
04161820, 797.84
04159492, 1190.41
04159900, 474.67
04160600, 403.16
04159130, 8.96
04157060, 16124.02
04157005, 15533.52
05389000, 582.07
05389400, 89.58
04176400, 242.35
04175600, 332.15
04176000, 1185.17
04176500, 2666.86
06295900, 3310.17
06295220, 1687.71
06295113, 302.28
06295000, 102168.65
06309000, 123208.00
05425912, 420.43
05426000, 1986.95
05423500, 187.77
05426067, 71.63
05424057, 1243.26
05425500, 2532.39
05427718, 196.94
05427850, 304.38
05428500, 599.90
05429500, 832.79
05427880, 53.72
05427910, 116.40
05427930, 26.86
05427943, 17.91
05426250, 304.55
05426350, 0.00
05431016, 35.87
05431486, 466.29
05427085, 5881.10
05430150, 224.03
05430175, 1236.02
05429700, 949.26
05427530, 6768.06
05430500, 8676.38
05411600, 456.49
05411850, 1656.45
05411900, 116.48
05412020, 2337.32
05412340, 331.60
05412400, 914.19
05412500, 4031.24
05414000, 385.35
05413500, 681.09
05388250, 1995.50
05387440, 939.37
05387500, 1324.20
05357225, 17.72
05357245, 115.19
05357215, 35.44
05357230, 17.72
05357335, 257.01
05357206, 26.58
05360500, 4929.09
05414820, 98.65
05419000, 619.01
05418400, 1336.79
05418720, 4827.61
05418500, 4019.59
05416900, 708.44
05390685, 26.59
05391000, 1985.57
05393500, 213.22
05432695, 44.80
05432927, 44.80
05433000, 564.50
05434500, 2707.06
05432500, 734.91
05435500, 3469.54
05437050, 6635.09
05435943, 53.75
05435950, 206.04
05436500, 1335.35
05515500, 1356.89
05517000, 1177.52
05517500, 3442.35
05516500, 817.92
05516665, 1024.70
05517530, 3505.29
05520500, 5860.72
05518000, 4548.07
05527500, 13209.26
05526000, 5379.54
05522500, 530.60
05525500, 1151.77
05524500, 1142.26
05525000, 1753.98
05534500, 62.82
05535000, 44.87
05535500, 53.86
05536000, 260.30
05536500, 26.96
05536340, 44.93
05536275, 296.57
05536255, 62.91
05536235, 71.90
05536215, 71.90
05536179, 80.89
05536105, 296.22
05536357, 89.85
05536290, 521.25
05536195, 215.69
05536190, 152.79
05536162, 44.94
06336600, 1570.76
07311800, 1411.43
07311700, 2458.37
07300000, 2878.28
07300500, 3738.75
07301110, 5118.48
07299890, 259.94
05579610, 18.00
05579630, 9.00
05579620, 9.00
05579725, 54.00
05580950, 80.99
05580000, 567.01
05578500, 891.08
05582000, 4689.57
05579500, 549.17
05576250, 756.38
05576000, 2233.24
05570910, 629.97
05572000, 1458.10
05573540, 2457.44
05568800, 170.85
05569500, 2814.99
05570000, 4290.53
05567500, 1970.43
05568000, 2771.30
05568500, 41166.18
05555300, 3247.17
05554500, 1493.33
05554300, 170.95
05407470, 303.87
05408480, 17.88
05408000, 679.40
05410490, 1770.92
05406500, 116.43
05406469, 17.91
05406457, 17.91
05406479, 62.69
05407000, 26612.23
05405000, 1565.19
07314900, 2572.63
07315200, 527.05
07314500, 1196.78
08080700, 3088.94
08079600, 1096.73
08080500, 11761.82
08080505, 12127.38
07312200, 1698.75
07312700, 8812.87
07312100, 5272.66
07311900, 4736.52
07312330, 7641.73
07312500, 8026.21
07312610, 411.10
07299670, 832.48
07303400, 1139.00
07301410, 780.88
07301300, 2871.18
07301420, 1157.86
07301500, 6254.10
05590050, 18.00
05590520, 297.09
05591700, 297.12
05590950, 909.32
05591550, 117.07
05590800, 396.13
05591200, 1197.46
05592000, 2755.25
05592050, 243.14
05592100, 3466.69
05595820, 216.13
05595730, 243.15
05597500, 90.03
05597000, 2098.10
05599490, 5564.55
05584500, 1691.79
05585000, 3356.99
07235000, 2201.78
07235600, 3828.57
07233500, 2901.80
07234000, 20345.65
07232470, 5458.51
05592575, 108.07
05592800, 414.28
05592900, 279.19
05592500, 4979.67
05593000, 7024.07
05593575, 198.12
05593900, 144.09
05593945, 1792.19
05594000, 1936.29
05594450, 396.27
05594100, 11328.91
05594800, 1206.81
05595200, 324.20
05595000, 13454.28
07295500, 3915.95
07297910, 9241.55
07298500, 13514.23
07299540, 17635.72
07308500, 50596.04
07308200, 8293.20
08082000, 10438.24
05113600, 3027.56
05116000, 22643.38
05117500, 25280.46
07030240, 663.86
07030050, 5991.11
07029500, 3837.18
07028960, 556.75
07024200, 71.88
07024500, 997.29
07024000, 179.84
05065500, 1352.03
05066500, 3101.99
05123510, 2487.65
05123400, 3062.51
05122000, 28662.71
05120000, 26919.15
05120500, 1017.30
05116500, 1903.28
07032200, 197.25
07031692, 71.76
07031650, 1748.46
07030500, 1282.12
07030392, 546.83
07029270, 752.69
07027720, 1974.78
05059600, 52.79
05060100, 3741.26
05060000, 3705.96
05059715, 2284.64
05059700, 2134.55
05056678, 8.78
05056000, 4352.49
05057000, 6241.18
05057200, 1724.83
05055300, 3185.16
05054500, 957.79
05055400, 3430.80
05056100, 1073.67
05056340, 577.28
05056060, 366.93
05056239, 1625.89
05056215, 245.06
05056200, 821.67
07076750, 57873.53
02226000, 35339.46
02225000, 30005.69
02224940, 29703.77
01601000, 387.15
01601420, 0.00
01601500, 648.27
01603000, 2287.24
01597500, 279.15
01596500, 126.06
01597000, 54.03
01604500, 576.36
01599000, 207.11
01598500, 1053.64
01595800, 693.44
01595500, 594.38
01595300, 99.06
01595000, 198.13
01594950, 9.01
06438500, 55270.47
06407500, 410.98
06404000, 160.84
06406000, 455.77
06404998, 80.45
06403300, 268.16
06402430, 116.25
06402600, 25306.70
06406500, 759.65
06403700, 26522.80
06408650, 28953.79
06402500, 313.03
06402000, 366.77
05099400, 418.58
05099600, 8063.82
05101000, 444.97
05100000, 8238.15
05090000, 1747.58
05085000, 1304.26
05084000, 954.07
05082625, 648.73
04060500, 274.59
04062000, 1637.50
04060993, 992.38
04062011, 2691.92
02225500, 2954.33
02225270, 1451.45
06337000, 21544.30
06354882, 913.35
06342260, 387.79
06342450, 317.40
06342500, 467950.08
06424000, 62.47
06425100, 562.23
06422500, 249.94
06423500, 32785.31
06425500, 1410.15
06336000, 16019.75
06335750, 707.74
06335500, 12033.84
06331000, 1844.88
10242000, 225.05
06847500, 9922.57
06845110, 3763.88
06604440, 1377.80
06605000, 1145.59
06605850, 4027.94
06606600, 6339.98
06602400, 2179.53
06607500, 9210.87
03524500, 233.90
03524000, 1358.56
03527000, 2842.72
03527220, 2923.65
03528000, 3750.89
06354580, 1938.40
06354480, 309.94
06349600, 97.06
06349500, 4008.91
05400625, 62.42
05401050, 169.55
05402000, 588.34
05403000, 1373.54
05404000, 20616.17
05403500, 1303.93
05394500, 479.92
05395000, 7180.43
05396000, 818.33
05397500, 898.25
05398000, 10382.95
05399500, 587.56
05551200, 143.67
05551330, 71.85
05551545, 53.90
05551675, 179.65
05551000, 3963.63
05551540, 4448.58
05551580, 4610.29
05552500, 6757.63
05543830, 358.27
05544200, 197.16
055451345, 89.68
05545750, 2025.49
05548105, 188.39
05550300, 98.76
05548280, 493.37
05549000, 53.84
05550500, 98.76
05550001, 3631.45
05541710, 458.32
05542000, 1187.00
05543500, 21276.97
05527800, 340.76
05527950, 170.44
05528000, 627.83
05528500, 71.81
05528100, 726.54
05529500, 35.91
05529000, 959.90
05527900, 62.79
05527910, 98.67
05527905, 26.91
05531045, 134.66
05530990, 89.77
05531044, 134.66
05531300, 242.42
05532000, 62.86
05531500, 323.26
05533000, 35.93
05537500, 62.89
05536890, 1859.52
05532500, 1678.25
05533400, 35.93
05539900, 80.81
05540060, 35.92
05540160, 62.86
05540095, 242.47
05540130, 314.34
05540250, 188.62
05540275, 26.95
05540290, 547.87
05540500, 817.42
05539000, 287.57
05533600, 1821.98
05537980, 3906.14
05540195, 17.96
05421740, 4096.76
05421760, 4635.50
05422000, 6018.76
05422560, 53.92
05422600, 161.75
05420500, 221698.24
05578000, 7941.06
05583000, 13233.75
05576500, 6815.64
05577500, 243.11
05058000, 8820.16
05059000, 11558.96
05059480, 123.58
05059500, 11656.11
05059300, 11638.46
05058700, 10276.65
05556500, 494.24
05558300, 34922.39
05561500, 9.00
05560500, 62.98
11253310, 125.85
11224500, 242.67
11206820, 17.98
11203580, 53.91
11204100, 260.55
11200800, 215.58
11189500, 1374.64
11427000, 882.58
11447360, 99.07
11451800, 2449.65
11452500, 2917.97
11454000, 1513.02
11425500, 54205.78
11336580, 117.08
11336585, 90.06
11455315, 828.50
11455335, 5736.85
11447905, 65544.22
11455420, 72595.87
11337080, 54.03
11447650, 59951.69
11447830, 60474.00
11447890, 60528.03
11447850, 60555.05
11447903, 65589.25
08014500, 1299.54
08014800, 327.09
08013500, 1999.31
08013000, 1310.07
08015500, 4482.41
08012000, 1315.56
08010000, 432.59
07383500, 1318.59
07382000, 618.98
07382500, 2166.55
07381490, 1398.20
07372050, 1911.16
07366200, 428.01
07358550, 17.91
07358250, 0.00
07356000, 1083.76
07358280, 0.00
07275900, 510.91
07274000, 653.31
07274252, 241.55
07268000, 1325.15
07273100, 98.45
03146000, 324.03
03145483, 198.04
03146402, 639.08
03145534, 261.06
03145173, 495.16
03146500, 1413.30
03145000, 369.12
03144816, 135.04
03142000, 1053.38
03141870, 153.05
03141500, 306.12
03140500, 12569.70
03144000, 369.05
03144500, 15522.43
03149500, 207.06
03150000, 19249.51
03150500, 19987.88
03139000, 1214.54
03140000, 63.00
03136500, 548.93
03129197, 62.97
03131982, 278.91
03157000, 252.13
03157500, 1233.59
03158200, 297.16
03159246, 333.18
03159500, 2548.34
03114306, 67830.02
03115712, 207.09
03115644, 288.13
03115400, 549.27
03115786, 693.33
03114500, 1179.72
03014500, 502.65
03015000, 2136.14
04270200, 240.47
04268800, 436.97
04269000, 1604.65
04268000, 2900.92
04267500, 2410.73
04266500, 1875.51
04265432, 1587.58
04263000, 3953.12
04262500, 660.81
04262000, 687.46
04256000, 232.39
04260500, 4916.85
04258000, 795.16
04252500, 814.12
04231000, 313.50
04230500, 528.73
04231600, 7415.10
04228500, 4368.66
04227500, 3696.45
04229500, 493.02
04230380, 107.58
04226000, 170.39
04224775, 224.24
04223000, 2584.47
04221000, 772.12
0422026250, 17.91
04219768, 1245.27
0422016550, 555.21
04220045, 403.01
04218000, 949.78
04217000, 466.04
04216418, 206.17
04218518, 224.00
04215000, 241.98
04214500, 367.55
04215500, 331.73
04213500, 1130.25
04208347, 26.96
04208000, 1843.01
04207200, 224.74
412453081395500, 35.95
412141081412100, 0.00
04206448, 35.96
04202000, 404.44
04206413, 0.00
04206425, 1465.46
04208502, 107.86
04206000, 1060.86
04208504, 2112.66
04201500, 674.30
04201526, 26.97
04200500, 1052.00
04199155, 71.92
04199500, 701.38
04199000, 944.16
04197170, 62.95
04197100, 404.71
04198000, 3238.00
04197137, 2518.66
04196800, 575.79
04196000, 251.88
04196500, 800.63
04195500, 1069.91
04195820, 1240.69
04193999, 53.91
04193997, 107.85
04193500, 16283.58
04192599, 332.65
04192500, 14216.08
04189000, 917.48
04188400, 584.69
04188399, 89.93
04189131, 1322.20
04190000, 1996.75
04189260, 1610.03
04188433, 62.96
04188337, 359.84
04189174, 161.91
04188496, 152.92
04191058, 1043.40
04191444, 35.97
04191500, 6008.54
04188100, 917.58
04186500, 872.72
04187100, 368.85
04185000, 1042.06
04184500, 520.92
04185318, 1437.48
04185440, 17.98
411228084541701, 0.00
04182950, 4891.05
04183000, 4900.04
04182900, 4873.07
04183500, 5394.60
04182808, 44.96
04182755, 35.97
04181500, 1493.58
04180988, 782.84
04182000, 1862.38
402913084285400, 54.00
04177720, 62.90
04178000, 1536.35
04179520, 332.53
04180500, 2731.91
04180000, 782.00
02490500, 1293.30
02492000, 3141.37
02489000, 14778.99
02492360, 441.81
02492343, 247.27
02489500, 16857.96
02492620, 18580.05
02492110, 17388.07
02488500, 12900.07
02484760, 133.46
02485498, 506.91
02486100, 26.68
02485700, 44.47
02486000, 8211.37
02487500, 1110.73
02484000, 802.80
02481880, 1354.75
02482000, 2334.57
02484500, 1239.41
02483000, 1058.82
02482550, 3484.10
02483500, 5121.52
02413000, 250.16
02411930, 715.03
02412000, 1143.86
02413210, 660.95
02413300, 1062.82
02398000, 465.79
02398300, 922.38
02399200, 501.44
02397500, 295.08
02400100, 688.43
02397000, 10466.44
02397530, 11316.24
02397410, 152.00
09487000, 1969.83
09486800, 1126.37
09489000, 19048.16
09486520, 9513.98
09486055, 2362.80
09484000, 88.94
09485700, 2264.99
09484500, 577.92
09484600, 1180.51
09485000, 133.29
09485450, 1544.82
09484550, 487.96
09484580, 26.63
09486500, 9095.79
09482500, 5692.25
09481740, 3109.36
09482000, 4289.16
09480500, 1398.97
09473000, 1371.73
09472050, 7956.71
09471400, 780.26
09471000, 3125.69
09470700, 8.86
09471310, 8.86
09471550, 4447.03
09470800, 44.31
09470750, 26.58
06638090, 2224.85
06639000, 6180.30
06634060, 430.64
06634620, 2494.98
06635000, 5360.48
06632400, 161.77
06630465, 125.83
06630000, 10987.52
06628900, 224.66
06627800, 296.63
06622700, 116.85
06625000, 674.44
06623800, 188.87
06622900, 71.91
06620000, 3725.01
06614800, 0.00
06478600, 2357.19
06478690, 1028.08
06479010, 5856.40
06461500, 16166.38
06463720, 20703.41
06463670, 35.86
06463500, 1040.46
06447230, 670.95
06446700, 966.61
06447000, 12686.78
06446500, 10593.46
06447450, 15933.16
06445685, 3495.65
06446000, 5555.82
06441500, 8152.01
06440200, 643.39
06356500, 3346.16
06354000, 10593.73
06350000, 1520.56
06351200, 4236.54
06348300, 7566.66
06347000, 619.01
06348500, 423.38
06347500, 1156.10
06349000, 8546.10
06344600, 405.44
06343000, 803.16
06345500, 3212.04
06345780, 3936.20
06339960, 263.98
06339100, 528.30
06339500, 3110.83
06340590, 6421.40
06340010, 5276.69
06340000, 1443.38
06340500, 5778.88
02243000, 1466.25
02243960, 5237.41
02238500, 2227.91
02240000, 2657.00
02239000, 2604.42
02240500, 3051.48
02239600, 35.06
02239501, 43.82
02237700, 523.95
02237293, 540.94
02236500, 165.57
02246804, 17.64
02245500, 351.82
02244333, 526.17
02248000, 35.02
02247510, 96.37
02248350, 104.97
02249007, 8.71
02249500, 8.70
02274005, 17.33
02274010, 112.68
02273630, 112.61
02275197, 77.93
02274490, 69.30
02255600, 173.21
02256500, 865.06
02291580, 8.61
02291500, 68.85
255654081350200, 17.16
02294217, 147.97
02293987, 426.23
02295194, 1486.86
02295520, 0.00
02295420, 321.18
02295580, 130.19
02294405, 43.50
02294161, 600.18
02294650, 1009.11
02294898, 1139.45
02295163, 60.79
02295637, 2042.34
02296260, 494.42
02296500, 858.39
02296750, 3455.37
02297310, 546.04
02297100, 328.89
02297105, 3489.99
02298123, 562.36
02298110, 346.05
02297155, 95.43
02297600, 190.13
02298202, 934.01
02298488, 69.37
02298608, 312.01
02298760, 51.98
02299410, 103.90
02298880, 675.72
02299450, 242.39
02299472, 268.34
02298530, 17.34
02298527, 0.00
02298492, 26.01
02298495, 17.33
02298554, 208.04
02298830, 589.17
02299861, 17.33
02299710, 103.96
02300017, 17.35
02300018, 130.16
02299950, 199.54
02300033, 95.35
02300042, 173.35
02300300, 104.15
02300100, 78.15
02300500, 382.00
02300210, 60.75
02301300, 338.82
02300882, 69.55
02301500, 860.56
02301000, 304.37
02301150, 217.20
02301900, 43.55
02301990, 174.22
02302500, 243.74
02305851, 8.71
02303330, 931.59
02303205, 60.91
02303800, 453.15
02304500, 1558.88
02303000, 531.18
02306774, 52.25
02306950, 52.24
02307000, 139.30
02306647, 17.41
02307323, 43.54
02307445, 0.00
02306500, 17.41
02306654, 26.10
02307668, 8.70
02301793, 0.00
02307780, 0.00
02301750, 26.09
02301745, 52.18
02301738, 8.69
02300700, 95.56
02300075, 34.71
02307674, 26.10
02301740, 0.00
02310675, 0.00
02310525, 78.56
02310689, 17.49
02309740, 104.56
02309425, 0.00
02309415, 0.00
02310000, 191.67
02309421, 8.70
02308870, 8.69
02308935, 0.00
02313250, 0.00
02313230, 4576.76
02313100, 201.45
02313098, 0.00
02312675, 201.17
02312645, 148.50
02312300, 1525.70
02312764, 0.00
02312667, 157.38
02312640, 139.76
02312180, 218.17
02312200, 349.12
02313000, 4103.93
02312762, 3561.45
02312720, 3491.47
02312700, 699.25
02312600, 2241.63
02312598, 2232.89
02312558, 1997.05
02312500, 1953.38
02311000, 0.00
02311500, 949.95
02310947, 522.96
09370600, 405.01
09371000, 1376.81
09367000, 863.85
09367500, 1493.59
09368000, 32982.80
09365000, 18486.20
09358000, 189.07
09358550, 45.02
09359010, 144.05
09359020, 405.15
09359082, 72.02
09359500, 963.29
09361500, 1791.38
09362520, 1998.37
09363500, 2835.27
09364010, 3429.03
09364500, 3536.92
09349800, 1691.99
09352900, 180.04
09353800, 900.08
09354500, 1341.01
09342500, 693.03
09346400, 3248.26
09355500, 8359.14
11284400, 45.02
11278000, 216.10
11277300, 315.16
11276500, 1233.54
11274790, 810.34
11278400, 603.30
11278300, 585.29
11276600, 1305.57
11277100, 216.10
11224000, 126.03
06609500, 2253.37
06610720, 242.66
06610732, 314.57
06610750, 89.89
06610765, 134.84
06610770, 557.30
06610785, 161.82
06610788, 89.92
06610793, 332.66
06610795, 1015.84
06610000, 795336.19
06607200, 1758.17
06602020, 1049.08
06600500, 2284.58
06599900, 35.86
06601000, 430.80
06600900, 125.67
06486000, 773094.97
06601200, 777066.60
06608500, 1050.39
06799445, 1372.80
06799500, 2593.76
06799315, 10599.96
06800000, 943.38
06799350, 11417.03
06799100, 1830.56
06797500, 3113.02
06799000, 6676.99
06792500, 33434.02
06793000, 33469.98
06790500, 10477.41
06785500, 4424.37
06786000, 5582.78
06781600, 871.74
06784000, 5663.80
06785000, 17997.05
06775900, 1545.06
06775500, 4183.61
06804000, 710.23
06804700, 1087.84
06803530, 305.76
06803555, 2716.52
06803510, 116.93
06803486, 629.53
06803520, 125.94
06803502, 17.99
06803513, 1943.02
06803495, 1772.12
06803170, 224.89
06803093, 179.93
06803000, 458.89
06803080, 602.84
06796000, 193854.56
06796500, 194187.09
06796550, 194420.83
06801000, 212142.01
06805500, 216584.87
06795500, 35553.99
06764880, 60691.95
06762500, 2885.97
06670500, 11832.90
06665790, 7091.90
06664400, 512.06
06661585, 4360.77
06661000, 404.55
06660000, 2688.91
06659502, 1115.35
06659580, 80.95
06657000, 41280.64
06674500, 56326.51
06408700, 26.79
06410500, 759.07
06411500, 848.37
06412500, 973.40
06418900, 1187.73
06410000, 241.16
06409000, 196.50
06414000, 1080.56
06412810, 991.26
06421500, 1580.76
05451700, 314.30
05451500, 3954.75
05451770, 4843.66
05451900, 143.69
05452000, 529.67
05452500, 6361.13
05452200, 197.60
05453100, 7223.46
05453000, 458.13
0546494170, 0.00
05464942, 8.98
05464780, 18263.13
05465000, 20123.00
11106550, 626.44
11111500, 107.49
11109550, 779.47
11109600, 967.56
11113500, 98.49
11113000, 626.93
11109000, 1683.48
11109800, 1092.94
11114495, 134.34
11120000, 44.77
11119745, 35.81
11120500, 8.95
11119940, 8.95
11119500, 35.81
11143250, 647.27
11143200, 521.40
11152650, 17.99
11129800, 98.56
11128250, 71.68
11134000, 2122.92
11128500, 1477.95
11132500, 107.47
11125600, 8.96
11123000, 591.15
11124500, 197.08
11123500, 743.40
11135800, 107.52
11136100, 349.47
11141050, 62.74
11140000, 1200.97
11138500, 743.82
11140585, 4159.27
11137900, 251.14
11136800, 2213.98
11148500, 2369.96
11153000, 395.88
11159000, 3076.05
11158600, 1546.65
11157500, 539.61
11159200, 71.97
11156500, 638.30
11154700, 35.96
11160500, 269.94
11161000, 296.93
11160000, 89.97
11162620, 18.00
11162570, 135.00
11162500, 125.99
11162630, 54.01
11169500, 27.00
11164500, 117.00
11166000, 45.00
11169025, 395.94
11169800, 269.95
11172175, 809.89
08477110, 490.24
08359500, 66313.89
08343000, 2619.86
08343500, 3023.41
08340500, 3537.61
08334000, 1113.86
08329900, 233.19
08329870, 35.87
08329835, 89.68
08330600, 322.81
08329928, 36779.35
08330875, 37155.99
08355050, 61407.20
08354900, 61156.68
08332010, 40767.18
08358400, 63571.10
08330000, 36958.72
08329918, 44351.97
08324000, 1221.57
08329000, 2711.69
08328950, 2675.80
08313350, 53.89
08317200, 628.44
08317400, 29374.09
08315480, 44.90
08316000, 53.88
08317950, 1525.56
08319000, 33107.65
08282300, 323.81
08285500, 2068.75
08281400, 251.91
08289000, 1079.00
08286500, 3974.61
08287000, 5376.63
08290000, 7974.50
08254000, 134.94
08265000, 305.76
08266820, 458.65
08271000, 35.96
08261000, 548.71
08255500, 548.71
08253000, 44.98
08252500, 62.97
08253500, 0.00
08263500, 14183.15
08267500, 98.91
08269000, 170.82
08276300, 979.82
08276500, 16871.47
08279500, 18507.33
08277470, 278.56
08275500, 197.72
08279000, 844.66
08313000, 28386.25
08291000, 251.52
08294210, 98.79
08302500, 35.92
08223000, 4186.12
08220000, 3357.95
07364078, 28086.75
07288000, 268.50
07288068, 161.05
07288521, 294.79
07288500, 1994.16
333420090445900, 8.93
07288280, 1458.03
07288650, 1438.56
07281600, 13752.86
07287160, 258.82
07287404, 160.48
330304090210100, 0.00
07283000, 652.97
07285500, 4058.36
07285400, 616.39
02481000, 238.40
02481510, 803.83
02479945, 88.39
02479980, 17.67
02479560, 1451.25
02480002, 17.66
02479130, 929.32
02479155, 141.55
02479300, 1175.36
02479000, 17117.22
02479310, 21263.93
02473460, 266.50
02473500, 630.46
02475000, 9126.70
02474500, 1579.60
02473000, 4587.75
02474560, 6636.57
02472000, 1971.89
02472850, 656.47
02472500, 815.65
02478500, 7008.25
02477000, 2410.82
02477500, 4320.15
02475500, 942.95
02476600, 907.63
02465292, 26.76
02465493, 71.31
02466030, 15035.24
02461130, 35.72
02461500, 142.85
02464360, 151.78
02464146, 8.93
02464660, 44.62
02464000, 571.72
02462000, 366.00
02465000, 12459.32
02428400, 55603.41
02231291, 750.12
02228500, 547.24
02231000, 1948.66
09381800, 1674.11
09382000, 3545.51
09258050, 341.52
09258980, 2471.94
09257000, 2769.84
09260000, 10323.48
09253000, 638.58
09255000, 377.80
09215000, 978.35
09213500, 816.17
09211200, 10856.04
09196500, 188.08
09188500, 1217.49
09205000, 3226.34
09210500, 421.85
09209400, 9859.68
09180000, 11813.63
09179450, 10714.88
09177000, 3853.95
09172500, 810.35
09174600, 1908.92
09171310, 108.04
09171240, 36.01
09171100, 5537.07
09169500, 5230.89
09168730, 3709.06
09165000, 261.08
09166950, 180.02
09166500, 1287.31
03433500, 1059.86
03434500, 1769.60
03432400, 547.86
03432350, 475.99
0343233905, 458.03
03430200, 2380.30
03427500, 655.62
03428200, 466.95
03426470, 17.98
03431599, 143.81
03431060, 251.55
03430550, 116.78
03431700, 53.91
03431300, 44.93
03431000, 170.69
03431500, 33306.49
03431800, 260.68
03431790, 33998.49
03424730, 547.99
03423000, 152.76
03424860, 6582.89
03419800, 449.20
03421000, 1651.66
03375500, 657.41
03376300, 1539.94
03376500, 2116.29
03371650, 198.13
03373560, 333.22
03373686, 63.04
03373508, 126.09
03373610, 72.05
03371500, 9941.90
03373500, 12670.75
03368000, 45.03
03366500, 756.52
03369500, 540.36
03364500, 234.14
03364650, 522.32
03365500, 6051.25
03364042, 54.03
03363500, 783.39
03363900, 1341.71
03364200, 171.11
03364000, 4385.18
03361650, 261.10
03361850, 225.10
03361500, 1107.48
03362500, 1233.60
03363000, 2755.29
03362000, 261.15
03357350, 27.01
03357330, 360.14
03358000, 648.35
03360000, 2152.09
03360600, 90.06
03360500, 12137.24
03360730, 12983.82
03374000, 28554.51
03374100, 29103.87
03350655, 63.02
03348350, 297.02
03347000, 666.13
03348130, 1386.26
03350660, 18.00
03350700, 135.03
03348000, 1089.22
03349510, 351.04
03349000, 2268.37
033521504, 18.01
03352162, 99.03
03351500, 441.13
03350800, 2997.49
03351000, 3213.56
03351072, 54.02
03353415, 9.00
03352500, 774.24
03353670, 99.03
03351310, 54.02
03353600, 63.02
03353885, 72.03
03353620, 63.03
03353637, 27.01
03353890, 108.05
03353800, 549.24
03353910, 135.06
03353200, 297.08
03353430, 18.01
03353460, 468.14
03353120, 54.02
03352953, 4266.92
03353611, 4906.13
03354000, 6382.86
03339273, 486.08
03339500, 1323.27
03339280, 99.03
03330500, 305.67
03330241, 125.86
03331224, 26.97
03331500, 2229.90
03331753, 2445.72
03332345, 3327.15
03332555, 4604.39
03332605, 4685.36
03333050, 4865.30
03328000, 1079.05
03328500, 2014.49
03326500, 1764.01
03325500, 360.04
03324300, 1124.85
03324200, 260.99
03323587, 26.98
03322485, 305.97
03322985, 1403.81
03322900, 1295.84
03324000, 755.51
03323000, 1484.78
03325000, 4750.52
03327500, 7054.34
02378500, 150.07
02471078, 44.12
02378300, 44.10
02471001, 318.24
02467500, 1558.12
02467000, 39775.01
02469761, 47616.89
02455000, 760.36
02455185, 98.34
02455980, 80.41
02457000, 62.53
02457595, 133.98
02458148, 8.93
02458600, 133.95
02458300, 80.37
02458502, 98.23
02456500, 2306.73
02458190, 8.93
02450250, 250.63
02450825, 259.47
02449838, 80.54
02449882, 35.78
02450180, 1234.47
02450000, 903.64
02454055, 357.57
02453000, 473.96
02453500, 4937.56
02448000, 2016.16
02448500, 2836.25
02448900, 418.67
02444160, 14877.61
02447025, 18643.94
02443500, 1867.41
02441300, 267.82
02438000, 733.64
02439400, 2066.12
02435020, 572.98
02436500, 1637.71
02430085, 44.77
02430680, 340.34
02430880, 53.70
02431000, 1468.73
02432500, 358.01
02433500, 3124.26
02437000, 4967.69
06883000, 90.00
06881380, 1898.77
06880800, 3166.80
06881000, 7088.07
06879810, 234.15
06879650, 9.01
06879100, 110846.45
06872500, 6258.10
06868850, 6565.39
06869500, 7222.84
06868200, 4998.34
06869950, 684.47
06878000, 792.52
06866500, 20741.08
06870300, 315.20
06866000, 20542.95
06877600, 49387.47
06878600, 684.47
06862850, 14328.75
06862700, 14193.65
06864000, 17606.98
